"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03"
"Fremont","ID","Rexburg","16","043",1930,129.784530272925,126.245614035088,123.714285714286,123.714285714286,127.314814814815,127.806483924558,123.714285714286,133.370267054509,133.534136546185,130.952380952381,130.260617760618,128.444444444444,118.318867062586,118.506493506494,109.688523751024,111.268939393939,128.657487091222,122.217465753425,121.378025481214,115.719298245614,115.139421030226,111.302332535885,111.281499202552,105.787595057588,111,108.958333333333,110.5216622458,114.553990610329,114.944306930693,120.080321285141,122.238586156112,122.238586156112,119.126511643402,120.04016064257,122.244293078056,124.167103119181,120.208503679477,120.080321285141,117.563025210084,125.698324022346,122.412052425939,126.014523707817,124.583333333333,122.25,124.625,121.854391486811,123.487685560054,120.654658003842,121.337267704671,122.13716108453,122.680239800685,120.449678800857,126.612903225806,122.650086291913,121.34909596662,118.193229949447,118.425782484631,117.428571428571,112.64367816092,108.085441935034,107.103794642857,103.910984848485,106.40243902439,107.835508701473,109.649122807018,113.510522022436,113.510522022436,112.175801577975,112.684382757842,112.162162162162,112.162162162162,108.339402767662,108.181818181818,108.181818181818,108.339402767662,118.146887781186,122.765363128492,120.907902765056,121.867167919799,123.958333333333,122.854077253219,120.128947966371,121.118769145085,122.360622586509,124.82782369146,128.348214285714,129.989495798319
"Conecuh","AL",,"01","035",1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.9230769230769,60.0781015319916,64.8491463391978,59.2934807225321,54.155585106383,55.2455357142857,55.2721088435374,49.6610687752489,46.5093085106383,46.5093085106383,44.0879382055853,50.4057811321096,56.9900142653352,51.4240506329114
"Pamlico","NC","New Bern","37","137",1932,173.12835238844,165.823496346262,166.10153256705,166.388888888889,166.946174732471,173.668032786885,173.12779305484,173.780487804878,174.024640657084,176.767676767677,185.693287604116,175.813008130081,172.583748899971,174.6875,166.666666666667,174.091666666667,159.375,159.669554924811,184.151785714286,185.798745173745,177.740740740741,168.368421052632,160.829636202307,161.224489795918,154.424570885685,157.505787037037,151.175050813008,146.726629560086,148.953301127214,152.71289606802,148.064814814815,148.064814814815,153.9780521262,153.9780521262,159.243052778888,155,156.358885017422,152.073222028085,163.620860796667,165.110073382255,164.900662251656,165.416666666667,163.13977872294,165.625,164.114131641735,158.579362759427,158.242796410014,157.854589995524,154.563260415386,158.411079584721,159.684116485306,159.680511182109,160.240963855422,159.061696658098,158.674363057325,158.891973540177,157.466383581033,158.760080645161,159.170337220114,157.466383581033,154.791462288649,149.737827715356,156.985347985348,155.688105094276,153.366583541147,150.848154291761,153.579351535836,153.366583541147,155.659791252485,156.728444802579,151.743908586792,146.701388888889,145.744680851064,145.528298587654,141.138224843836,144.63829787234,140.382978723404,145.452893028022,144.74057252959,145.549743854664,145.505617977528,145.311916324244,149.887584311766,145.914893617021,146.701388888889,145.520700297999,142.857142857143
"Pend Oreille","WA","Spokane","53","051",1933,160,151.039603960396,141.960329164804,142.079207920792,146.297659817352,163.483796296296,149.639423076923,149.958333333333,142.111762381454,132.542232407016,131.002506265664,129.431818181818,127.895709325397,123.089777745776,120.900537634409,125.444386977352,129.478352529823,129.665909090909,125.139508928571,129.9,124.342196132597,129.9,124.6875,126.473988890231,124.188311688312,124.375,127.602864583333,131.203125,133.813838550247,129.297082228117,124.281609195402,126.190476190476,130.263157894737,127.25,117.98513986014,118.181818181818,118.262506724045,112.229703976623,116.826923076923,119.389078984887,125.610749185668,132.743362831858,129.514814914087,126.255486027773,130.867889420521,132.65,125.872986947906,126.221498371335,118.316761974374,130.811053471668,127.09081537643,140.21654040404,131.901840490798,137.882588959627,140.880503144654,134.936708860759,142.477203647416,142.477203647416,135.980625027208,129.8828125,134.199134199134,133.928571428571,135.823429541596,149.96869129618,148.816936488169,143.65522745411,142.590286425903,141.869531160221,141.869531160221,142.590286425903,139.290140757349,126.043771043771,139.760837070254,133.719135802469,138.470681458003,140.673981191223,144.291091593476,147.727272727273,144.666666666667,145.459401709402,145.486111111111,149.679144385027,143.814811056166,140.421348314607,149.8001998002,154.430875664106,145.486111111111
"Caldwell","KY",,"21","033",1934,,,,,,,,,,,,,,,,,72.0433333333333,72.0433333333333,74.5475113122172,66.1111111111111,66.1111111111111,60.1443464314354,60.7586486255538,61.3729508196721,60.1443464314354,58.6507936507937,60.1443464314354,61.6666666666667,61.7097701149425,66.8804598586696,67.5254150457071,61.3729508196721,68.1506585964825,67.3758865248227,66.2587412587413,69.4006184081927,67.7855042380211,64.8785791953606,67.9350327589055,69.8776223776224,69.8776223776224,71.656050955414,73.2638888888889,76.0111166973912,70.1344243132671,65.9033078880407,65.4149633219913,61.6979269496545,54.5175588135015,55.8168311829,52.4142340594409,50.6924151111745,49.4771241830065,51.66505804141,56.7460317460317,65.3926701570681,67.7570093457944,67.4019607843137,67.0022881464414,67.2583280624078,68.5460372960373,69.1538461538462,68.8450803582382,69.2930802821633,69.2930802821633,69.0495207667732,69.2930802821633,69.0021231422505,73.1481481481482,76.5613007916146,81.2699076428941,72.8682170542636,71.6869212962963,65.8481989199454,59.9050853361198,67.219512195122,71.6145833333333,70.5944798301486,73.0958230958231,75.5762277704397,74.9870564177374,71.1805555555556,72.1268631436314,75,69.5998445998446,70.5128205128205,68.1170192490947
"Morris","TX",,"48","343",1935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.6971279373368,50.8021390374332,50.8021390374332,51.282991202346,47.799043062201,43.5672514619883,47.6076555023923,51.0740740740741,51.6871859088316,51.0740740740741,47.6173020527859,51.6871859088316,49.4509497788186,48.6102383279803,49.6031746031746,50.5634250887415,53.4023566259436,57.6895306859206,49.6031746031746,49.6031746031746,47.5890985324948,46.5,47.816212438854,48.0433263452131,49.6031746031746,49.7065946794559,47.0554146256123,49.6085708244773,49.4414274237016,51.3698630136986,53.2654006484484,52.6745610453246,45.80125108071,45.0819672131148,42.6842292630829,41.6666666666667,41.4778093609504,39.5845394613179
"Lunenburg","VA",,"51","111",1936,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7886904761905,74.526480868346,70.7444118235804,76.8727510631338,72.1884498480243,66.747572815534,61.6602147852148,64.6470588235294,62.281006031006,62.7946127946128,65.648126044402,65.6211308295501,69.3851409052092,77.2844726333098,69.6886446886447,68.612797758057,69.6411462583812,66.694540165063,59.8958515711093,61.1141407086516,54.3018335684062,61.6517697462807,65.8284023668639,68.1137044668723,62.9876839185822,66.0894660894661,65.1564689397478,65.5858511422255,65.7071267545447,66.0894660894661,71.3333333333333,75.7334481438959,77.9707495429616,76.8974358974359,71.9161184210526,71.875,71.875,71.6452850877193,72.23113964687,72.192513368984,72.4337516416168,73.7073840744268,74.0959490832323,75.2151063773551,75.6518082422204,73.8651625033575,69.2105263157895,73.6393280786661,69.2105263157895,72.7621776642348,71.6591928251121,71.4465937762826,69.2105263157895,71.7670964125561,66.8604651162791,66.0058737151248,68.1688878497389,67.9487179487179,68.9438790749275,69.2105263157895,68.1688878497389
"Glades","FL",,"12","043",1937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.2857142857143,89.2857142857143,89.1129032258065,90.2083333333333,90.9667740046838,94.331983805668,89.6654285099053,93.7280187573271,94.8608042504584,97.9134615384615,91.1330049261084,89.6990740740741,93.5506241331484,89.6990740740741,95.9935897435897,89.6990740740741,91.9734773345089,91.4117746693579,90.8658008658009,86.7704908050177,82.3529411764706,82.1275205377147,83.3664361017499,88.8625592417062,85.0769230769231,94.8717948717949,83.8406257776202,82.0062750101165,82.0062750101165,85.6153846153846,100,97.1571925971808,100,99.3997175141243,98.4592445328032,103.641456582633,102.332222751071,104.68722887385,104.68722887385,101.259689922481,103.982300884956,110.85800038884,100.387596899225,109.443283240707,104.466706911586,104.466706911586,108.158220024722,113.571428571429,107.398923568191,116.40625,110.829525985151,110.294117647059
"Bledsoe","TN",,"47","007",1938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.183962264151,100.142653352354,94.4704424170395,97.5911458333333,93.7445340614557,84.841825589636,84.9478390461997,87.3971832639229,83.7168028600613,83.2575757575758,84.2696629213483,78.506132213248,85.0059730579304,85.7422831945125,85.7422831945125,87.6942640692641
"Pike","IN","Jasper","18","125",1939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.2203389830509,68.5714285714286,71.8102103462158,72.4898432965757,70.6619435517016,78.125,69.8143664245359,64.8535564853557,66.2181982700328,57.8839877257828,65.2054934569248,67.5680338120499,62.6344086021505,62.5225614439324,72.3214285714286,72.9966321790956,64.1554054054054,54.8860640301318,53.4283527479092,53.1828703703704,54.8860640301318,61.1863003568788,61.1863003568788,60.6304464363632,59.8267431972789,54.8860640301318,56.5329218106996,51.6592372937442,50.846286701209,53.0730115058637,52.6159640730098,50.7824726134585,51.7669819740277,52.4721878862794,50.9540313814925,54.8860640301318,57.5892857142857,60.619212962963,61.89424001924,62.7705627705628,63.0952380952381,60.8867775138559,60.9829571022517,60.7457059069962,54.3589743589744,63.9087301587302,64.7222222222222,63.0952380952381
"Franklin","ID","Logan","16","041",1940,85.8121756856931,82.0852534562212,81.2651646068985,80.1892045454545,88.0204136719631,79.9333333333333,80.1997955010225,79.9333333333333,80.4662576687117,79.2527757679322,80.7736720554273,81.8181818181818,84.3769369660711,85.2534562211982,85.0470673425054,79.9333333333333,77.5743707093822,76.2483497990744,74.6460786000442,72.7745289148798,77.5743707093822,73.5294117647059,78.2316297991355,79.5571493624772,78.5177595628415,77.6735139277622,84.4245276241109,83.2638888888889,82.3377445842068,79.7962648556876,78.9473684210526,79.8978475009121,80.0278357689631,77.9436152570481,80.6451612903226,91.7554816956346,95.9349593495935,96.3141971664699,90.8055702324341,90.9556313993174,89.8762232979059,83.6820083682008,96.164961940294,98.3130081813016,96.9835786588765,100.23598820059,89.7435897435897,94.9644755997215,88.5688967656181,90.46875,91.9229037865068,95.8235294117647,95.53081232493,87.73682933519,88.1478764186006,84.787863972186,86.2333674513818,84.787863972186,84.6398305084746,84.6465127419489,84.7945462056603,84.9358974358974,84.1755780863147,86.4983974358974,86.2982153137594,89.2359055093441,83.7378640776699,88.0446048397237,92.9977735484042,93.8190285034621,86.7529400424137,87.9305078689015,96.6666666666667,97.4678730658274,96.6666666666667,89.0815671162492,91.4991145218418,99.1784037558685,101.467967533245,111.383591065292,97.4598930481284,95.1298701298701,101.092896174863,90.5913978494624,88.5486018641811,97.1595655806182,101.120991581518
"Haskell","OK",,"40","061",1941,68.0197151114781,69.214991609174,65.3409090909091,65.3409090909091,71.437721996102,67.3478739002933,73.3762443186113,73.5425420168067,73.5425420168067,73.4243697478992,74.1555993664093,74.2009132420091,73.3281188893234,71.9816898126961,69.3453345369256,66.0074721377913,65.8244680851064,66.0074721377913,66.443490065843,66.2886194759484,66.2886194759484,66.0565437805274,67.2091199911715,68.359375,66.688161963929,66.7779632721202,67.8928571428571,62.3777864685178,65.0115511551155,64.158063702043,61.0819384522226,61.0819384522226,61.6815476190476,59.2304894179894,57.983682983683,57.983682983683,62.5,69.5216907675195,66.4354838709677,68.2926829268293,67.2713529856387,68.0749128919861,68.2926829268293,68.0749128919861,63.7755102040816,64.8501888736264,67.9429945054945,68.2926829268293,69.3452380952381,73.1684981684982,73.0015719188948,76.7857142857143,77.3688719030047,75.6987577639752,76.0433058430296,76.3029081485747,77.0338603507895,77.0338603507895,76.0135135135135,71.8232044198895,75.7281667607755,74.1758241758242,70.5367822966507,72.1066907775769,70.3801406926407,70.0757575757576,70.1144094001237,72.2222222222222,69.6568957771788,69.6568957771788,79.5297372060858,77.2820064158647,73.2204861111111,74.5378652355397,77.6734551310093,75.3403611891984,75.1808035714286,76.1428571428571,75.0213026757072,72.2222222222222,77.3017644557823,79.5042194092827,78.1760944092827,72.907261592301,72.249085341605,69.8198198198198,69.1359609092207
"Blackford","IN",,"18","009",1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.8583150262768,38.2992327365729,40.8482142857143,40.8482142857143,41.2227182539683,41.6941621601285,41.5996213913867,44.9774774774775,44.954954954955,44.9774774774775,45.3216374269006,47.4958669648935,46.3649906477107,44.5872347066167,46.3649906477107,47.4958669648935,49.3197278911565,49.2595807613169,49.4685281761553,50.0835282325426,50.4414166914167,50.0836120401338,49.041608228144,48.937908496732,49.7054491899853,48.5495734039423,51.254275940707,51.7559009786989,50.4798625653461,49.364406779661,49.8859749144812,53.3717105263158,52.8042328042328,52.8042328042328,49.9285714285714,46.7733433318206,46.4064436183395,45.8596242147432,42.4924924924925,42.4924924924925,45.62875859227,44.6992922362416,46.817617866005,46.7228464419476,46.7238689547582,45.7446808510638,45.0694444444444,45.5301139272913,42.9956896551724,42.9956896551724,40.0603953586568,39.2220421393841,41.6889363976483,42.6022844861896
"Linn","MO",,"29","115",1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.7107182940516,53.7107182940516,57.9420579420579,50.984375,53.9056531703591,53.9772727272727,53.9056531703591,54.1201117318436,53.8207524389066,54.0123456790123,52.9019995210728,53.8074712643678,50,55.7979431654136,55.7710960232784,50.8366575993816,50.921435499515,55.8247903075489,53.0001290967315,50.921435499515,52.1662245800177,49.3985351577702,47.9436095421672,47.7430555555556,47.7430555555556,45.0363247863248,44.26526647099,43.1245500359971,45.7691610708852,43.1245500359971,48.2023900330536,43.7415881561238,49.9166666666667,50.2314814814815,52.19422340112,52.7823240589198,52.8334697217676,52.9500756429652,52.9500756429652,56.343984962406,57.420039356203,60.9235585029189,59.0504451038576,59.6930077868281,65.8608058608059
"Amelia","VA","Richmond","51","007",1944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.206466692637,113.567073170732,106.923076923077,110.182742890777,109.287054409006,105.894522144522,104.865967365967,109.255202628697,109.255202628697,110.166817000623,108.70062965083,105.517134009781,111.078431372549,119.260204081633,115.178571428571,118.285053599594,118.864864864865,111.836343732895,118.864864864865,117.948484210363,113.417916186082,116.199586172207,113.096200485044,118.389423076923,122.788613458913,123.482046290288,127.609577922078,123.866708126036,127.746212121212,122.20605355064,122.761194029851,120.192307692308,119.848418953091
"Yalobusha","MS",,"28","161",1945,61.0427580893683,60.3571428571429,60.1659451659452,60.9491525423729,60.7377341659233,59.951380935934,61.1823979591837,60.6203007518797,60.5263157894737,60.6203007518797,60.5733082706767,58.1395348837209,58.5978827286646,58.0697674418605,58.1395348837209,56.0855263157895,56.3953488372093,55.959595959596,56.3953488372093,59.0976331360947,59.9747474747475,63.0582524271845,60.8380514484914,60.5405405405405,59.6103539887202,60.257644007644,59.245960502693,57.8314445360304,55.8866279069767,56.140988372093,53.6896098127648,53.0205050571216,53.963963963964,61.4358974358974,61.1808486498752,57.1512309495897,55.0130347113336,51.8753606462781,52.1252796420582,54.2091836734694,56.08228980322,53.3875338753388,55.7692307692308,57.899511969694,57.8879587894398,59.2425801059714,59.1058514135437,56.3847429519071,49.822695035461,54.1694915254237,56.3900458945582,53.5309959175272,57.2041984732824,50.9220182830002,48.2485312049662,48.5228652367463,47.8443972322838,45.6522726558051,45.6522726558051,46.4662875710804,52.112383937431,49.9,50.7329660416545,55.873558450936,57.2041984732824,55.129099790649,57.438608765227,57.2378138847858,56.9111077922527,54.2526239594644,52.9411764705882,53.0355896720167,53.5366169367977,54.2526239594644,54.6290971822887,54.6290971822887,54.6290971822887,57.0334717856608,57.2210061790341,57.2210061790341,57.8848560700876,57.9406705657995,57.8848560700876,59.7976080956762,59.6297068256159,59.3988549618321,59.3988549618321
"Marion","KS",,"20","115",1946,60.0247524752475,53.6776859504132,59.4971682922482,59.4971682922482,50.5325814536341,49.4174064679772,48.6842105263158,54.8980933596318,53.5974361007062,47.9317137229153,47.2285067873303,45.2326116996776,44.9106781442111,44.5887445887446,44.6932162250081,44.5887445887446,44.6932162250081,45.516717325228,46.9468154957321,50.0818270238002,48.7654320987654,47.2397476340694,47.6115897810102,46.4169381107492,44.4983818770227,46.6546016520597,48.0769230769231,47.0632922382358,49.5813536723103,54.3168314516277,54.7425441652583,52.0291363163372,53.7060290990674,48.1175529927083,48.7190286128965,51.7052614586696,46.5365312791783,47.3214285714286,46.1366075374029,44.4983818770227,49.9687304565353,48.5828010065815,47.893299104792,46.9195292620865,47.3143759873618,49.2610837438424,50.7326810616284,53.1019759926131,57.0971431683869,57.0971431683869,54.296729390013,52.4447949526814,52.3655386294222,54.0584415584416,54.2635658914729,54.0584415584416,56.4793577981651,56.1131155638597,55.4393305439331,55.261036430359,51.1221945137157,49.8752228163993,54.3824701195219,55.4393305439331,53.4815689721474,53.2934131736527,53.2934131736527,56.7061143984221,56.789076156557,58.0860844128709,57.0643915584788,56.984126984127,56.2645011600928,52.8458646616541,51.6917293233083,54.6597633136095,54.6597633136095,54.9242424242424,52.3163897615789,56.7077122488658,53.6880202678248,54.4444444444444,53.0893821235753,51.1274699171489,52.4322650262847,53.1197168216399,61.6107026143791
"Marshall","IL","Peoria","17","123",1947,,,,,,,,,,,,,,,,,,,,74.1616272677295,73.8289205702648,71.5996168582376,67.9442508710801,66.2053571428571,68.1306818181818,72.0369419048281,79.5384615384615,76.8205128205128,80.954415954416,81.9474835886214,83.7859424920128,79.4937800864525,81.9474835886214,80.3553534482759,76.3850242049084,75.4802945680819,81.9474835886214,84.1089108910891,78.3242597796703,76.4770240700219,79.7923322683706,92.7976190476191,90.5186047533278,88.9967637540453,90.7073982704653,88.7847624740376,81.8569391216246,81.8686401480111,77.3395346411862,80.9659090909091,86.5356414924073,93.2078559738134,85.8303707465719,84.9524449886705,85.3982300884956,88.1529850746269,90.5968455396088,89.2941750278707,90.3528079710145,82.2981366459627,77.6402116402116,74.7863247863248,74.9583333333333,72.4656466025965,78.1947463768116,83.4465306446491,75.5082417582418,81.900862980261,88.912677779477,85.9601449275362,84.0156220591003,81.2104787714544,71.3201820940819,81.2104787714544,78.940122044241,87.0915032679739,92.1187308085977,97.0064724919094,101.628461668355,98.3706720977597,92.5054112554112,92.2077922077922,86.5698691258161,82.0085273805835,79.1368897040223,80.9408019032958,82.9643296432964
"Crawford","GA","Macon","13","079",1948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.3808758773683,74.375,72.1820809248555,76.0957444592839,74.2107767370678,74.5694603903559,78.6319612590799,85.2370852103434,85.0737797956867,81.7272727272727,72.335701598579,69.2969870875179,72.415185554087,76.9686204854944,73.5962107756069,67.9313729307774,65.8737699355277,67.0402957174381,63.8289232732338,60.7142857142857,62.632594021215,65.0252525252525,65.7142857142857,59.2592592592593,56.9733796296296,64.8998982015609,70.9090909090909,70.3125,68.1409564904711,69.875,73.3809934672747,68.1409564904711,69.4419642857143,68.1409564904711,69.4419642857143,66.9276211023784
"Powell","KY",,"21","197",1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.8112449799197,73.3327459273183,76.3373511904762,80.8095952023988,82.9875518672199,83.2381789186846,80.6978378942397,79.1208791208791,69.8335913312694,71.8091460792278,73.0545343137255,73.0545343137255,80.3095137055199,79.1175840651103,78.8368055555556,79.7657203907204,77.8125,71.8946540880503,71.7929152793193,69.0972222222222,65.9117285320609,70.7543238993711,74.8129675810474,77.6666666666667,77.6666666666667,72.1996753246753,75.2659574468085,75.2659574468085,78.6946736684171,81.6346153846154,86.6071428571429,84.7772277227723,80.6730769230769,82.2941176470588,86.1607142857143
"Johnson","IL",,"17","087",1950,98.4513274336283,95.8690536224576,97.2222222222222,97.2222222222222,99.4337025316456,97.2222222222222,81.4538043478261,82.4292452830189,85.6844305120167,79.4172932330827,87.406015037594,89.0643447461629,88.8429752066116,88.0918964076859,88.0918964076859,89.9390243902439,89.3584010840108,91.9989239598278,88.7777777777778,87.0445344129555,83.25,85.2063492063492,86.4786164128269,87.0445344129555,82.3223001830384,87.9945429740791,94.9367088607595,97.9166666666667,95.2694497531454,93.1268081863965,84.7376957494407,86.9686800894855,81.5909090909091,78.25,81.4204545454545,77.9981512740133,78.0330984181695,80.0367985280589,81.1225950947276,93.9484258492129,94.8445767195767,93.4481891348088,95.1785714285714,100.267379679144,90.4825737265416,90.4825737265416,89.5061728395062,89.7783251231527,91.8416750503018,97.5241615710053,104.116945107399,108.420138888889,104.911606323578,102.03125,98.2905982905983,94.9550228785358,88.2352941176471,90.758547008547,92.6206572629202,91.2766374618691,100,100,100,100,95.1961910041178,92.5664587897117,88.2352941176471,87.8419268942145,86.4329615297063,85.5034722222222,83.25,83.8822508169935,83.1545064377682,79.419319097502,78.2717218229548,79.2181069958848,79.8611111111111,85.5034722222222,91.4084087036309,91.4654262474905,96.0113498801015,88.8333333333333,88.9473684210526,87.7529224327979,78.4926784246204,77.6821862348178,82.1167883211679
"Millard","UT",,"49","027",1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.7797129948264,78.8697302190174,81.7923186344239,80.7990903128208,79.9933311103701,72.5794240392518,73.3559130680215,72.5794240392518,74.3685687558466,77.027027027027,72.463768115942,72.463768115942,68.8220230473752
"Grundy","IA","Waterloo","19","075",1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.6923818707811,87.2222222222222,84.2531028368794,82.5757575757576,83.8778299111152,83.6244541484716,82.0809248554913,85.5470645317807,81.5404624277457,84.7243329956096,85.5470645317807,84.1312056737589,83.587245127259,86.4624183006536,86.0804738562092,84.1312056737589,84.4864173165174,84.458136773531,89.9280575539568
"Barton","MO",,"29","011",1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.5454545454545,53.8461538461538,53.142272218643,53.3632892531198,56.1926605504587,56.1926605504587,56.5833333333333,55.5696610840711,54.4188861985472,53.2666666666667,59.6454060551424,63.6391214971262,64.1654978962132,63.1127450980392,55.486670799752,53.5991255946524,54.678007290401,54.8390036452005,54.678007290401,53.8461538461538,55.0692819000719,54.2430414120842
"Camp","TX",,"48","063",1954,90.3184165232358,96.0608154803041,91.358024691358,96.5287843635287,100,96.9967532467532,103.921537324464,110.277705683883,110.277705683883,108.32801531589,105.95208956086,88.1669535283993,76.4292265362274,84.8484848484848,89.3945389790265,89.5335415298155,90.9981776441211,91.2523599748269,94.2822384428224,94.2822384428224,92.9744525547445,92.9230615507594,90.0583806006244,87.837422561981,86.7129135538954,84.3008231240429,86.7129135538954,87.1282051282051,86.7805461308916,86.7388097181242,88.7511032761652,92.7172792854689,94.2994274166386,94.2994274166386,94.8509485094851,93.5083533510538,92.5479452054795,92.5479452054795,91.4351851851852,90.019220817624,91.0262345679012,88.0476190476191,86.7647058823529,84.6506704304869,83.5809345240676,81,83.0541237113402,84.9471763704781,85.8235294117647,85.8175248419151,86.474358974359,86.619532428356,88.2214649877602,88.2117080994387,86.474358974359,86.619532428356,87.375,85.2436823104693,82.972582972583,85.7419961939943,78.8815789473684,79.4407894736842,80.886780104712,88.2230102442868,89.2937402587988,90.48553212359,90.5405405405405,90.5511811023622,88.6910649521925,81.3197026022305,80.6598513011152,78.0779478827362,77.98,84.8318915893828,89.3069235692187,99.3509735396905,99.3509735396905,83.3333333333333,83.7142857142857,83.5254137115839,85.5171844018506,79.8461538461538,77.6975531488167,77.2440761478935,76.7098590311688,82.1554252199413,86.7647058823529
"Stone","AR",,"05","137",1955,95.578903256705,94.2550505050505,96.7133620689655,97.2657719435737,96.7857142857143,102.845433013195,104.371921182266,102.956230247258,100.848866361456,101.840490797546,99.3855881651157,96.1538461538462,98.3923884514436,98.3923884514436,96.1538461538462,95.4198473282443,93.2419575273339,94.7431194859992,95.4198473282443,93.3011727078891,98.7868733041956,99.2926750279692,99.6623093681917,103.484041193908,99.3923611111111,101.123595505618,100,99.1890205864005,97.0670391061452,95.5056179775281,94.3080357142857,94.3080357142857,99.3923611111111,100.083869526363,99.7727272727273,99.6268480654294,99.4809688581315,93.7328453796889,92.9563492063492,92.434988179669,94.2573975720789,97.6670562128561,94.2573975720789,97.2037283621838,93.7083333333333,93.2157303370787,93.2666666666667,94.0157309054122,95.4361793260994,94.8275862068966,94.8529411764706,89.5399305555556,88.9487753882915,89.84375,91.1111111111111,93.3513507479348,93.436034829203,95.2380952380952,93.3287139320144,93.3287139320144,92.3813702666327,90.8644400785855,90.8644400785855,91.9940328194928,92.3369565217391,91.9940328194928,90.5456741326307,89.6045887084907,91.3398800602791,88.3507853403141,91.9940328194928,92.165494670616,91.0013597513598,91.3461538461538,94.7902621292829,99.5946737914662,101.203501094092,101.203501094092,98.8843813387424,101.107368524574,98.8489583333333,98.8489583333333,99.949924887331,100.381801616512,100,97.7905073649755,99.899849774662
"Northampton","VA",,"51","131",1956,161.442262739598,162.362971985384,160.734378085339,156.569444444444,157.107142857143,160.493119266055,151.890614449696,146.35761589404,146.446078431373,148.322580645161,149.446618564266,148.875915750916,146.444114069469,142.6348727422,135.087018406496,134.375,133.589006072228,132.999338624339,128.529842300274,128.755364806867,129.004645754219,125.754527162978,124.280104712042,124.468819479309,124.268028546497,122.040816326531,129.004645754219,122.795033022533,122.040816326531,125.416111850866,123.165778961385,121.141070730754,115.666666666667,111.388767482517,116.928487690504,120.036454567366,123.341791310541,126.150306748466,129.166666666667,123.214285714286,128.966403634625,129.987061867796,124.287749287749,127.810846560847,132.613158299038,125.806451612903,121.90243902439,122.516129032258,122.516129032258,122.516129032258,122.653846153846,130.384001547613,131.034482758621,134.316814627437,136.067708333333,136.755571793935,137.758112094395,136.188616071429,136.432072829132,136.067708333333,130.417335473515,129.733520336606,128.500005753139,129.733520336606,132.301150200442,132.488479262673,135.346520320621,132.544239631336,136.799398199459,132.64221158958,131.912442396313,127.970766650838,123.815243815244,128.508778346745,129,132.277326992947,132.867132867133,140.58064516129,145.183288374263,138.833333333333,146.333333333333,144.979702790866,144.880906441305,145.651616101315,146.920488425114,145.982142857143,142.252291575731
